"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
24245,158,"MIL",2017,24245,100,0.249,0.18,0.308,0.429,0.321,0.307,0.237,1363,5467,86.9,10.5,2201,88.9,88.39,3154,11422,12811,-0.5,6.01,111,151,111,148,298,313,292,"16.3","-16.3",,,6101,3964,850,267,22,224,1571,25.7,513,8.4,2.16629,0.81237,0.46338,-0.08335,"91.5",164,33.148335015136226,6.407669021190716,4.163251925913785,5.95,-0.97,0.02,2.29,0.318,254,"-0.067222108",0.308,0.395,"0.067222108",0.012,0.010000000000000009,0.034,0.014,27.6,
24244,146,"MIA",2010,24244,100,0.254,0.149,0.309,0.403,0.318,,,1403,5531,,,,87.3,,2607,10865,13210,,,,,,,,,,"4","-4",,,6194,4250,920,294,37,152,1375,22.2,514,8.3,2.40951,0.69474,0.43545,-0.01522,,,0,0,0,6.13,-0.72,0.09,2.34,0.321,0,"-0.016626794",,,"0.016626794",,,,,24,
24240,112,"CHC",2018,24240,100,0.258,0.152,0.313,0.41,0.321,0.315,0.244,1453,5624,88.4,10.5,2213,89,88.51,2987,11543,12694,-0.5,5.96,111,152,111,148,297,317,298,"-13.1","13.1",,,6299,4322,966,286,34,167,1388,22,509,8.1,2.34029,0.62577,0.40959,-0.15094,"92.1",161,35.86302637667747,6.247107820453493,4.286394665819972,5.94,-0.93,0.01,2.24,0.326,270,"0.054071782",0.316,0.394,"-0.054071782",0.014,0.010000000000000009,0.016,0.006,25.9,
24233,158,"MIL",2018,24233,100,0.252,0.172,0.302,0.424,0.322,0.317,0.242,1398,5542,88.5,10.1,2222,89,88.55,2906,11362,12867,-0.5,6,111,150,112,148,300,318,295,"-25.3","25.3",,,6175,4154,904,252,24,218,1458,23.6,505,8.2,2.33198,0.63145,0.42324,-0.04999,"92.1",157,37.74675012036591,7.558979297063072,5.08502024291498,5.89,-0.95,0.02,2.26,0.319,314,"0.104526885",0.312,0.407,"-0.104526885",0.01,0.007000000000000006,0.017,0.005,25.6,
24229,139,"TB",2011,24229,100,0.244,0.159,0.281,0.402,0.319,,,1324,5436,,,,88.2,,2328,10632,13464,,,,,,,,,,"-12.4","12.4",,,6152,4315,842,273,37,172,1193,19.4,571,9.3,2.32253,0.72345,0.39036,-0.19858,,,0,0,0,6.05,-0.9,-0.08,2.44,0.322,0,"0.051033885",,,"-0.051033885",,,,,21.9,
24227,114,"CLE",2014,24227,100,0.253,0.136,0.296,0.389,0.313,,,1411,5575,,,,88.1,,2284,10986,13146,,,,,,,,,,"3.2","-3.2",,,6222,4486,962,284,23,142,1189,19.1,504,8.1,2.31138,0.71583,0.44933,-0.2664,,,0,0,0,6.09,-0.6,-0.17,2.27,0.317,0,"-0.01317951",,,"0.01317951",,,,,20.8,
24219,139,"TB",2013,24219,100,0.257,0.151,0.295,0.408,0.324,,,1421,5538,,,,87.7,,2266,10561,13537,,,,,,,,,,"-19.6","19.6",,,6242,4446,937,296,23,165,1171,18.8,589,9.4,2.33755,0.7376,0.31537,-0.23136,,,0,0,0,6.09,-0.61,-0.05,2.37,0.329,0,"0.081130517",,,"-0.081130517",,,,,21.5,
24213,143,"PHI",2010,24213,100,0.26,0.153,0.292,0.413,0.327,,,1451,5581,,,,87.4,,2055,10474,13488,,,,,,,,,,"-51","51",,,6291,4604,961,290,34,166,1064,16.9,560,8.9,2.36956,0.7415,0.49803,-0.17248,,,0,0,0,6.2,-0.67,-0.13,2.36,0.332,0,"0.210738033",,,"-0.210738033",,,,,19.6,
24208,111,"BOS",2024,24208,100,0.252,0.171,0.314,0.423,0.321,0.312,0.239,1404,5576,88.7,12.9,2264,89.2,89.46,3295,11783,12423,0.29999999999999716,6.45,111,148,117,149,287,321,301,"-22.1","22.1","70.0","7.3",6161,4054,869,311,30,194,1569,25.5,463,7.5,2.31241,0.60356,0.34324,-0.12784,"91.8",158,41.02121361618155,8.95411938825851,5.891900665476384,5.7,-0.72,0,2.31,0.315,363,"0.091279742",0.305,0.404,"-0.091279742",0.013,0.010000000000000009,0.019,0.009,28,"37.8"
24204,109,"AZ",2021,24204,100,0.236,0.146,0.295,0.382,0.301,0.294,0.23,1297,5489,86.9,12.1,2241,89.1,89.14,2923,11260,12944,0,6.32,113,154,119,149,298,323,300,"70.8","-70.8",,,6120,4084,814,308,31,144,1465,23.9,513,8.4,2.25024,0.66489,0.37222,-0.18058,"91.3",155,35.77375122428991,5.631733594515182,3.758169934640523,5.81,-0.83,-0.01,2.28,0.306,230,"-0.292410345",0.302,0.361,"0.292410345",0.006,0.0040000000000000036,0.021,0.007,26,"40.3"
24193,115,"COL",2019,24193,100,0.265,0.19,0.321,0.456,0.328,0.307,0.244,1502,5660,88.1,12.3,2276,88.9,88.78,3087,11857,12332,-0.10000000000000853,5.95,112,152,116,149,304,329,303,"-34.4","34.4",,,6263,4251,914,323,41,224,1503,24,464,7.4,2.33022,0.61747,0.32337,-0.08121,"91.8",168,35.45048223947306,6.422018348623854,4.358933418489542,5.94,-0.55,-0.02,2.26,0.324,273,"0.142090687",0.305,0.406,"-0.142090687",0.021,0.019000000000000017,0.05,0.021,26,
24192,138,"STL",2022,24192,100,0.252,0.168,0.289,0.42,0.326,0.317,0.245,1386,5496,88,14.1,2263,89.1,89.14,2794,11428,12763,0,6.33,110,152,118,148,301,323,299,"-83.2","83.2",,,6154,4320,878,290,21,197,1226,19.9,526,8.5,2.31973,0.60678,0.30733,-0.11914,"91.6",157,37.38425925925926,7.523148148148148,5.281117972050699,5.78,-0.99,0.07,2.27,0.324,325,"0.343964947",0.319,0.397,"-0.343964947",0.007,0.0050000000000000044,0.023,0.009,24.4,"37.6"
24186,114,"CLE",2016,24186,100,0.262,0.168,0.304,0.43,0.326,0.322,0.253,1435,5484,88.4,13.1,2196,88.7,88.46,2540,11435,12685,-0.20000000000000284,6.07,109,149,109,145,291,314,292,"-42.1","42.1",,,6155,4329,913,308,29,185,1246,20.2,531,8.6,2.19157,0.78976,0.43964,-0.266,"91.9",168,35.01963501963502,6.006006006006006,4.224207961007311,6.12,-0.53,-0.07,2.29,0.329,260,"0.17409245",0.324,0.413,"-0.17409245",0.009,0.0050000000000000044,0.017,0.004,22.2,
24181,158,"MIL",2016,24181,100,0.244,0.163,0.304,0.407,0.315,0.306,0.233,1299,5330,88.3,9.9,2166,88.9,88.55,3003,11022,13032,-0.4000000000000057,6.11,108,148,108,146,294,312,291,"50.2","-50.2",,,6059,3879,837,249,19,194,1543,25.5,599,9.9,2.29568,0.67473,0.45744,-0.13288,"92.3",167,34.055168857953085,6.419180201082754,4.10958904109589,5.99,-0.84,-0.01,2.28,0.322,249,"-0.207774699",0.315,0.383,"0.207774699",0.011,0.007000000000000006,0.024,0.009,27.2,
24161,142,"MIN",2012,24161,100,0.26,0.13,0.298,0.39,0.313,,,1448,5562,,,,88.7,,1927,10457,13575,,,,,,,,,,"-3.6","3.6",,,6209,4582,1017,270,30,131,1069,17.2,505,8.1,2.33819,0.64943,0.40848,-0.13864,,,0,0,0,5.97,-0.76,-0.11,2.3,0.325,0,"0.015036629",,,"-0.015036629",,,,,18.4,
24161,141,"TOR",2023,24161,100,0.256,0.161,0.301,0.417,0.324,0.325,0.254,1423,5560,88.2,12.8,2273,89.3,89.5,2771,11503,12657,0.20000000000000284,6.47,109,149,117,148,296,323,292,"-3.5","3.5",,,6203,4295,924,292,19,188,1301,21,535,8.6,2.28845,0.63018,0.32233,-0.06032,"91.7",156,38.882421420256115,8.149010477299184,5.642431081734644,5.75,-1,0.11,2.32,0.327,350,"0.014510989",0.326,0.415,"-0.014510989",0.002,0.0010000000000000009,0.002,-0.001,24.1,"38.7"
24156,121,"NYM",2018,24156,100,0.234,0.154,0.283,0.389,0.305,0.301,0.231,1282,5468,87.6,13.7,2209,88.7,88.15,2858,11306,12847,-0.6000000000000085,5.99,110,152,112,148,295,318,297,"48.9","-48.9",,,6141,4134,813,265,34,170,1404,22.9,530,8.6,2.31926,0.67082,0.4445,-0.15229,"91.5",161,33.28495403967102,5.418480890179003,3.6476143950496662,5.82,-0.85,0.03,2.28,0.308,224,"-0.202475575",0.306,0.371,"0.202475575",0.003,0.0020000000000000018,0.018,0.004,25.3,
24136,136,"SEA",2013,24136,100,0.237,0.152,0.279,0.39,0.307,,,1318,5558,,,,88.2,,2662,10904,13141,,,,,,,,,,"55","-55",,,6172,4259,864,249,17,188,1353,21.9,529,8.6,2.47802,0.55989,0.39717,-0.19519,,,0,0,0,5.94,-0.55,-0.19,2.3,0.306,0,"-0.227999669",,,"0.227999669",,,,,24.4,
24133,143,"PHI",2017,24133,100,0.25,0.159,0.304,0.409,0.31,0.303,0.241,1382,5535,87.3,10.1,2201,88.9,88.48,2907,11469,12663,-0.4000000000000057,6.12,110,150,109,149,290,314,291,"61.2","-61.2",,,6108,4175,885,287,36,174,1417,23.2,469,7.7,2.09927,0.87205,0.44845,-0.21209,"91.7",162,33.1497005988024,5.676646706586826,3.880157170923379,5.88,-0.79,0.03,2.3,0.312,237,"-0.253673393",0.306,0.388,"0.253673393",0.009,0.006000000000000005,0.021,0.007,25.3,
24123,116,"DET",2017,24123,100,0.258,0.166,0.306,0.424,0.321,0.335,0.265,1435,5556,87.5,12.5,2227,88.5,88.19,2725,11424,12699,-0.29999999999999716,6.08,109,152,113,147,296,321,293,"-9.7","9.7",,,6128,4281,924,289,35,187,1313,21.4,482,7.9,2.23201,0.75986,0.41666,-0.06631,"91.6",172,35.7159542163046,7.00770847932726,4.89556135770235,5.82,-1.1,0.1,2.24,0.322,300,"0.040140115",0.329,0.45,"-0.040140115",-0.007,-0.007000000000000006,-0.026,-0.014,23.9,
24121,110,"BAL",2024,24121,100,0.25,0.186,0.288,0.435,0.324,0.324,0.25,1391,5567,89.4,14.3,2250,89.2,89.4,2865,11745,12375,0.20000000000000284,6.45,112,148,120,150,300,326,297,"-70.4","70.4","70.7","7.1",6159,4259,861,262,33,235,1359,22.1,472,7.7,2.32394,0.59263,0.33719,-0.20298,"91.9",162,42.42779995304062,8.94576191594271,6.186069167072577,5.74,-0.83,-0.04,2.34,0.313,381,"0.29173749",0.316,0.424,"-0.29173749",0,-0.0030000000000000027,0.011,0,24.4,"38.0"
24111,113,"CIN",2021,24111,100,0.249,0.182,0.296,0.431,0.327,0.325,0.244,1352,5423,87.6,12.5,2235,88.5,88.67,2968,11406,12705,0.20000000000000284,6.31,109,153,119,146,297,322,295,"-64.9","64.9",,,6140,4078,822,295,13,222,1425,23.2,531,8.6,2.32045,0.62787,0.3466,-0.07247,"91.5",154,38.10691515448749,8.509073075036783,5.651465798045603,5.89,-0.9,0.06,2.27,0.326,347,"0.269358384",0.322,0.421,"-0.269358384",0.005,0.0040000000000000036,0.01,0.002,26,"41.7"
24110,136,"SEA",2022,24110,100,0.23,0.16,0.272,0.39,0.31,0.317,0.236,1236,5375,87.9,14.8,2221,88.8,88.75,2776,11143,12965,-0.09999999999999432,6.27,111,155,117,149,294,320,293,"-17.2","17.2",,,6100,4032,791,229,19,197,1397,22.9,579,9.5,2.28992,0.65084,0.36075,-0.15741,"91.5",154,36.7311507936508,8.110119047619047,5.360655737704918,5.79,-0.72,-0.02,2.32,0.313,327,"0.071356284",0.32,0.393,"-0.071356284",-0.006,-0.007000000000000006,-0.003,-0.007,24.9,"38.2"
24098,121,"NYM",2024,24098,100,0.246,0.169,0.291,0.415,0.32,0.325,0.25,1357,5507,88.9,12.7,2260,89.3,89.6,2908,11560,12537,0.29999999999999716,6.51,111,149,118,148,298,323,296,"-68","68","70.1","7.3",6151,4174,856,279,15,207,1379,22.4,502,8.2,2.33148,0.58748,0.32776,-0.11756,"91.9",156,41.25539051269765,8.912314326784859,6.0477971061616,5.74,-0.77,0.1,2.3,0.318,372,"0.282048303",0.322,0.417,"-0.282048303",-0.004,-0.0040000000000000036,-0.002,-0.005,25.2,"38.0"
24094,109,"AZ",2016,24094,100,0.261,0.171,0.315,0.432,0.321,0.312,0.248,1479,5665,88.8,9.5,2220,88.6,88.37,2756,11149,12787,-0.19999999999998863,6.03,109,149,111,146,297,317,295,"3.6","-3.6",,,6259,4319,948,285,56,190,1427,22.8,463,7.4,2.3011,0.684,0.37141,-0.06927,"92.1",172,34.6839546191248,6.482982171799027,4.473558076370027,6,-0.8,0.09,2.21,0.32,280,"-0.015032788",0.311,0.41,"0.015032788",0.013,0.009000000000000008,0.022,0.009,24.7,
24090,134,"PIT",2017,24090,100,0.244,0.142,0.286,0.386,0.304,0.307,0.247,1331,5458,86,10,2196,88.9,88.45,2483,11190,12896,-0.4000000000000057,6.03,111,150,110,147,298,314,290,"69","-69",,,6096,4315,895,249,36,151,1213,19.9,480,7.9,2.14951,0.82149,0.50048,-0.0128,"91.2",161,30.0811123986095,4.264194669756663,3.0183727034120733,5.89,-1,0.07,2.27,0.314,184,"-0.286359485",0.318,0.381,"0.286359485",-0.003,-0.0040000000000000036,0.005,-0.003,22.2,
24086,144,"ATL",2012,24086,100,0.247,0.142,0.296,0.389,0.31,,,1341,5425,,,,87.6,,2552,10838,13105,,,,,,,,,,"13.8","-13.8",,,6126,4235,899,263,30,149,1289,21,567,9.3,2.38586,0.67101,0.44313,-0.14447,,,0,0,0,6.1,-0.38,-0.08,2.32,0.32,0,"-0.057481525",,,"0.057481525",,,,,23.5,
24078,158,"MIL",2021,24078,100,0.233,0.163,0.283,0.396,0.31,0.31,0.233,1251,5362,87.8,12,2250,88.8,88.8,3017,11182,12895,0,6.26,112,154,118,149,298,321,296,"10.2","-10.2",,,6073,3957,784,255,18,194,1465,24.1,560,9.2,2.30475,0.63367,0.34371,-0.08603,"91.5",153,38.36239575435936,7.556229466767754,4.923431582413963,5.84,-0.99,0.04,2.29,0.314,299,"-0.042324944",0.315,0.387,"0.042324944",0,-0.0010000000000000009,0.009,0,27,"41.3"
24077,120,"WSH",2016,24077,100,0.256,0.17,0.293,0.426,0.322,0.321,0.248,1403,5490,89.3,11.9,2189,88.9,88.5,2390,10741,13153,-0.4000000000000057,6.04,109,149,111,146,295,314,295,"-20.4","20.4",,,6201,4349,903,268,29,203,1252,20.2,536,8.6,2.26356,0.70824,0.45642,-0.09854,"92.6",169,36.23821568176592,6.277305127615544,4.40251572327044,6.13,-0.95,-0.06,2.23,0.326,273,"0.084728164",0.324,0.417,"-0.084728164",0.008,0.0020000000000000018,0.009,0.001,22.3,
24072,114,"CLE",2019,24072,100,0.25,0.183,0.289,0.432,0.319,0.316,0.243,1354,5425,89.1,12.7,2223,88.6,88.25,2715,11152,12919,-0.29999999999999716,5.99,111,151,114,147,292,320,297,"13.4","-13.4",,,6094,4179,827,286,18,223,1332,21.9,533,8.7,2.36425,0.61747,0.40672,-0.24997,"92.2",163,37.40129217516152,7.130892558028236,4.890055792582868,5.87,-0.57,-0.05,2.26,0.32,298,"-0.055670489",0.316,0.415,"0.055670489",0.007,0.0040000000000000036,0.017,0.003,24.3,
24063,114,"CLE",2012,24063,100,0.251,0.131,0.288,0.381,0.31,,,1385,5525,,,,88.3,,2041,10475,13489,,,,,,,,,,"39.5","-39.5",,,6195,4494,959,266,24,136,1087,17.5,555,9,2.36268,0.65091,0.43013,-0.20399,,,0,0,0,6.08,-0.59,-0.24,2.34,0.324,0,"-0.16407763",,,"0.16407763",,,,,19.5,
24052,141,"TOR",2019,24052,100,0.236,0.192,0.28,0.428,0.31,0.313,0.238,1299,5493,88.6,14.4,2251,88.5,88.09,3051,11243,12807,-0.4000000000000057,5.99,109,154,117,148,295,325,297,"49.7","-49.7",,,6081,4021,761,270,21,247,1514,24.9,499,8.2,2.36086,0.63341,0.35091,-0.15198,"92.0",166,37.204675453867196,7.8836110420293455,5.212958395000823,5.88,-0.66,0.03,2.27,0.304,317,"-0.206743722",0.307,0.42,"0.206743722",-0.002,-0.0030000000000000027,0.008,-0.003,27.1,
24051,141,"TOR",2015,24051,100,0.269,0.188,0.298,0.457,0.344,0.334,0.256,1480,5509,88.6,11.2,2134,89.1,88.39,2395,10752,13257,-0.6999999999999886,6.1,107,150,111,145,291,313,292,"-197.3","197.3",,,6232,4457,923,308,17,232,1151,18.5,570,9.1,2.22763,0.7374,0.42755,-0.07077,"93.6",166,36.571684989903524,6.753421584025129,4.829910141206676,6.01,-0.88,-0.01,2.25,0.34,301,"0.820194587",0.331,0.429,"-0.820194587",0.013,0.009000000000000008,0.028,0.01,22.3,
24050,136,"SEA",2021,24050,100,0.226,0.159,0.273,0.385,0.3,0.308,0.23,1209,5355,87.5,13.8,2212,88.4,88.38,3013,11233,12815,0,6.25,112,154,119,149,295,321,294,"32.8","-32.8",,,6002,3908,766,233,11,199,1492,24.9,527,8.8,2.29542,0.66382,0.376,-0.13641,"91.4",155,37.231320368474925,8.239508700102355,5.364878373875375,5.83,-0.39,-0.02,2.28,0.302,322,"-0.136540541",0.307,0.393,"0.136540541",-0.004,-0.0050000000000000044,-0.008,-0.008,26.8,"40.8"
24049,158,"MIL",2010,24049,100,0.262,0.161,0.304,0.424,0.334,,,1471,5606,,,,87.6,,2422,10918,12986,,,,,,,,,,"-51.7","51.7",,,6304,4460,963,293,33,182,1216,19.3,546,8.7,2.4117,0.66513,0.44574,-0.04667,,,0,0,0,6.04,-0.73,-0.06,2.34,0.335,0,"0.214815585",,,"-0.214815585",,,,,22.2,
24046,134,"PIT",2014,24046,100,0.259,0.145,0.307,0.404,0.324,,,1436,5536,,,,88.2,,2531,11018,12851,,,,,,,,,,"-35.9","35.9",,,6223,4381,975,275,30,156,1244,20,519,8.3,2.37831,0.64559,0.37572,-0.11126,,,0,0,0,6.04,-0.95,0.02,2.26,0.33,0,"0.14920153",,,"-0.14920153",,,,,23,
24044,113,"CIN",2011,24044,100,0.256,0.152,0.297,0.408,0.322,,,1438,5612,,,,87.8,,2449,11083,12779,,,,,,,,,,"-28.4","28.4",,,6328,4480,972,264,19,183,1250,19.8,535,8.5,2.34641,0.70102,0.35517,-0.00774,,,0,0,0,6.08,-1.06,0.04,2.37,0.326,0,"0.118199967",,,"-0.118199967",,,,,22.1,
24039,116,"DET",2013,24039,100,0.283,0.151,0.32,0.434,0.341,,,1625,5735,,,,88.3,,2277,11201,12679,,,,,,,,,,"-147.8","147.8",,,6388,4741,1134,292,23,176,1073,16.8,531,8.3,2.29679,0.71791,0.44545,-0.17252,,,0,0,0,5.96,-0.65,-0.09,2.31,0.346,0,"0.614850867",,,"-0.614850867",,,,,20.3,
24039,115,"COL",2011,24039,100,0.258,0.152,0.3,0.41,0.324,,,1429,5544,,,,87.9,,2388,10908,12923,,,,,,,,,,"-23.9","23.9",,,6275,4462,952,274,40,163,1201,19.1,555,8.8,2.39928,0.63084,0.34265,-0.17842,,,0,0,0,6.13,-0.67,-0.05,2.42,0.329,0,"0.099604809",,,"-0.099604809",,,,,21.9,
24038,110,"BAL",2023,24038,100,0.255,0.166,0.305,0.421,0.32,0.319,0.251,1399,5494,89,13.2,2241,89.1,89.36,2892,11523,12510,0.30000000000001137,6.45,111,148,117,149,300,325,294,"-47","47",,,6104,4193,879,309,28,183,1369,22.4,494,8.1,2.29996,0.61525,0.34085,-0.19163,"91.9",158,40.806105413784884,7.941807774862866,5.455439056356488,5.78,-0.78,-0.04,2.29,0.319,333,"0.195677677",0.317,0.413,"-0.195677677",0.004,0.0020000000000000018,0.008,0.001,25.1,"39.0"
24032,111,"BOS",2012,24032,100,0.26,0.155,0.301,0.415,0.316,,,1459,5604,,,,88.5,,2231,10871,13057,,,,,,,,,,"-27.3","27.3",,,6166,4496,939,339,16,165,1197,19.4,428,6.9,2.28947,0.72011,0.39962,-0.18048,,,0,0,0,6.02,-0.88,0,2.33,0.315,0,"0.113465379",,,"-0.113465379",,,,,20.5,
24026,112,"CHC",2019,24026,100,0.252,0.2,0.297,0.452,0.33,0.325,0.246,1378,5461,88.6,10.9,2256,88.9,88.61,3215,11417,12606,-0.30000000000001137,6.01,112,154,116,149,298,323,298,"-37.8","37.8",,,6162,4070,826,270,26,256,1460,23.7,548,8.9,2.34291,0.61703,0.38845,-0.09294,"92.3",166,35.77395577395578,8.157248157248159,5.387861084063616,5.9,-1,0.03,2.22,0.328,332,"0.157425289",0.324,0.431,"-0.157425289",0.006,0.0040000000000000036,0.021,0.005,28.2,
24023,121,"NYM",2011,24023,100,0.264,0.127,0.307,0.391,0.319,,,1477,5600,,,,88,,1961,10582,13227,,,,,,,,,,"-12.6","12.6",,,6335,4628,1021,309,39,108,1085,17.1,571,9,2.32996,0.71161,0.48766,-0.24586,,,0,0,0,6.04,-0.85,-0.19,2.33,0.335,0,"0.052466386",,,"-0.052466386",,,,,18.5,
24011,119,"LAD",2010,24011,100,0.252,0.127,0.299,0.379,0.309,,,1368,5426,,,,87.5,,2076,10399,13389,,,,,,,,,,"39.9","-39.9",,,6140,4377,949,270,29,120,1184,19.3,533,8.7,2.44533,0.63225,0.4631,-0.1034,,,0,0,0,6.06,-0.67,-0.01,2.34,0.322,0,"-0.166261297",,,"0.166261297",,,,,20,
24009,134,"PIT",2023,24009,100,0.239,0.153,0.296,0.392,0.308,0.312,0.241,1293,5404,88.4,11.4,2238,88.9,89.18,2908,10965,13043,0.29999999999999716,6.43,111,149,117,148,302,322,294,"55","-55",,,6076,4010,816,287,31,159,1462,24.1,545,9,2.35343,0.57428,0.339,-0.18919,"91.8",152,40.423940149625935,7.356608478802992,4.8551678736010535,5.76,-0.67,0.03,2.24,0.313,295,"-0.229280686",0.317,0.391,"0.229280686",-0.002,-0.0040000000000000036,0.001,-0.004,26.5,"38.5"
24003,137,"SF",2016,24003,100,0.258,0.14,0.299,0.398,0.315,0.316,0.254,1437,5565,87.3,11.1,2207,89.1,88.77,2364,11245,12600,-0.29999999999999716,6.12,110,149,109,146,290,315,294,"10.3","-10.3",,,6268,4546,973,280,54,130,1107,17.7,572,9.1,2.26797,0.68639,0.43665,-0.16982,"91.6",166,31.148262208534977,4.773427188737352,3.4620293554562855,6.1,-0.65,-0.12,2.24,0.329,217,"-0.042857143",0.33,0.394,"0.042857143",0.004,-0.0010000000000000009,0.004,-0.001,21,
24000,121,"NYM",2017,24000,100,0.25,0.184,0.286,0.434,0.322,0.316,0.245,1379,5510,86.9,14,2197,88.4,88,2605,11192,12806,-0.4000000000000057,6.1,111,153,114,149,293,316,296,"-0.3","0.3",,,6138,4292,841,286,28,224,1291,21,498,8.1,2.27975,0.72778,0.53691,-0.21577,"91.6",169,33.36439888164026,6.0344827586206895,4.219615509938091,5.81,-0.95,0,2.28,0.317,259,"0.001120833",0.313,0.415,"-0.001120833",0.005,0.0040000000000000036,0.019,0.006,23.3,
23992,146,"MIA",2011,23992,100,0.247,0.142,0.291,0.388,0.311,,,1358,5508,,,,87.8,,2402,10766,13093,,,,,,,,,,"63.7","-63.7",,,6232,4395,905,274,30,149,1244,20,542,8.7,2.36647,0.69083,0.43955,-0.12472,,,0,0,0,6.02,-0.85,-0.03,2.3,0.318,0,"-0.265634378",,,"0.265634378",,,,,22.3,
23987,121,"NYM",2022,23987,100,0.259,0.153,0.302,0.412,0.326,0.321,0.251,1422,5489,87.7,11.6,2240,89.2,89.22,2761,11554,12433,0,6.35,111,152,116,148,294,320,297,"-98.4","98.4",,,6151,4336,952,272,27,171,1217,19.8,485,7.9,2.28414,0.6355,0.382,-0.13858,"91.5",151,37.1309963099631,7.126383763837639,5.023573402698748,5.74,-0.7,-0.03,2.3,0.329,309,"0.41019719",0.323,0.403,"-0.41019719",0.008,0.006000000000000005,0.009,0.005,23.9,"37.1"
23983,116,"DET",2010,23983,100,0.268,0.147,0.311,0.415,0.33,,,1515,5643,,,,88.1,,2305,11375,12403,,,,,,,,,,"-28.7","28.7",,,6312,4578,1023,308,32,152,1147,18.2,546,8.7,2.25884,0.77593,0.50719,-0.14145,,,0,0,0,6.17,-0.95,-0.03,2.38,0.335,0,"0.119517992",,,"-0.119517992",,,,,20.3,
23980,121,"NYM",2016,23980,100,0.246,0.171,0.282,0.417,0.315,0.313,0.244,1342,5459,88,14.5,2203,89.1,88.46,2496,10987,12849,-0.5999999999999943,6.09,110,150,113,147,293,314,294,"23.8","-23.8",,,6114,4233,865,240,19,218,1302,21.3,517,8.5,2.30895,0.66014,0.43505,-0.20189,"91.8",169,33.92393101819041,6.142215922513584,4.252535165194636,6,-1.02,-0.1,2.24,0.316,260,"-0.09940784",0.316,0.406,"0.09940784",0.002,0,0.011,0.002,22.7,
23979,137,"SF",2019,23979,100,0.239,0.153,0.29,0.392,0.295,0.306,0.24,1332,5579,87.5,13.2,2236,88.8,88.38,3002,11810,12169,-0.3999999999999915,5.92,112,153,114,149,297,323,299,"115.1","-115.1",,,6144,4210,839,300,26,167,1435,23.4,449,7.3,2.31778,0.65816,0.40145,-0.147,"91.6",167,35.65320665083135,6.365795724465559,4.361979166666666,5.9,-0.77,-0.02,2.21,0.299,268,"-0.480024188",0.302,0.407,"0.480024188",-0.001,-0.0030000000000000027,-0.015,-0.011,25.4,
23977,138,"STL",2024,23977,100,0.248,0.144,0.294,0.392,0.307,0.31,0.247,1363,5507,88,12.7,2249,89.3,89.65,2766,11360,12614,0.4000000000000057,6.48,111,149,116,149,301,324,298,"58.4","-58.4","69.4","7.4",6101,4253,920,257,21,165,1318,21.6,465,7.6,2.29828,0.59956,0.31093,-0.07405,"91.6",156,38.13778509287562,6.748177756877498,4.704146861170299,5.75,-0.76,0.02,2.33,0.31,287,"-0.243470826",0.312,0.391,"0.243470826",0.001,-0.0020000000000000018,0.001,-0.003,24.3,"38.2"
23976,116,"DET",2023,23976,100,0.236,0.146,0.291,0.382,0.3,0.312,0.242,1292,5475,88.8,13,2248,89,89.32,3049,11549,12427,0.29999999999999716,6.46,111,149,117,148,297,326,293,"88.1","-88.1",,,6063,4049,853,245,29,165,1470,24.2,494,8.1,2.29238,0.63128,0.32354,-0.09765,"91.7",155,40.454433193381085,7.977278340330946,5.327395678706911,5.72,-1,0.08,2.33,0.303,323,"-0.367258926",0.31,0.403,"0.367258926",-0.006,-0.007000000000000006,-0.021,-0.012,26.4,"39.7"
23974,111,"BOS",2021,23974,100,0.261,0.188,0.309,0.449,0.333,0.335,0.256,1434,5495,89.6,13.5,2225,88.8,88.83,3087,11689,12285,0,6.3,110,153,120,147,291,323,299,"-95.9","95.9",,,6100,4161,862,330,23,219,1386,22.7,490,8,2.22361,0.72012,0.37535,-0.10868,"92.0",160,42.48978610910839,9.9014659937515,6.754098360655737,5.86,-0.47,0.06,2.31,0.326,412,"0.400221073",0.323,0.451,"-0.400221073",0.005,0.0030000000000000027,-0.002,-0.002,26.4,"42.6"
